wallet,total_deposit,total_borrow,total_repay,total_redeem,total_liquidation,tx_count,unique_actions,repay_borrow_ratio,redeem_deposit_ratio,active_days,activity_span_seconds
0x014bcbc7ab0eaa72688b91fc2063c50a0a38342e,299546239413.5743,50240.625839302185,0.0,0.0,0.0,2,2,0.0,0.0,1,32
0x014cca5a65e31b8eec52bf4210f7ea09bf9c9016,50044274.08218871,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x014d3a4e098ea342fffdacfebf63c464ce4a5d15,1.1072536848753969,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x014d82ea060ff731f208579c978d546b8f692f9e,0.0,0.0,0.0,13014.141709867388,0.0,1,1,0.0,0.0,1,0
0x014d8a9260da47dcf00113bd34482cceac881a9d,338672356334846.94,74122410465275.06,0.0,0.0,0.0,6,2,0.0,0.0,3,292351
0x014dad29178cd0a6bdf32a908c918706e170f1e0,61571258964917.805,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x014e084765a334829a6056eed7dc9df1cc89f08d,1192589775032.8687,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x014ea07861052dfec9fc3416271d0981a4eb0448,1026157532892.4052,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x014f18e2c4cfda68eb2992c1820cf32fe7a6326e,1.0174541705676015,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x014f65b7b97d2014c8a4f1dcb693d4a4fedf87cd,0.0,0.0,0.0,1.0023825826424368,0.0,1,1,0.0,0.0,1,0
0x014faf79e95bddd971d309baf891fc064e86f4ba,161165621950.25894,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0150947ebaa7c4f68efb2d1cd68af3cfa6424a0e,97.70896931992205,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0151fec7c3cb6b151cb9b34bf5cbaa685fae769c,147205759630.72305,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x01520618c0509a2b2b54ff1319fa4c6d8a8e3581,1.0155470126415378,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0152667429adfd3ecd2dd6c3d3cfc1e669e67309,37081366073710.86,10207.952354133507,8630.045714276832,0.0,0.0,21,3,0.8454237847987472,0.0,5,1163845
0x015281aaee9460e5948a609355f2599464eadf4f,12029734691.943127,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x01531c1ff589c8ae0779562b1fa9095cdb78e084,3354418649105.71,0.0,0.0,0.0,0.0,3,1,0.0,0.0,2,936541
0x01532c3f785c5218b5595b0e13e3b20b6d501924,30014648546117.39,11643673954388.947,0.0,19968233079962.25,0.0,11,3,0.0,0.665282921746731,2,155372
0x01537ea80bf6c1d2779226fc1acfe93107f8b063,1198949116981.3389,0.0,0.0,9978.414893311914,0.0,3,2,0.0,8.322634173529504e-09,2,2542492
0x015434c7b541466ed441688a8dafcd26b85ff9d1,11546999450780.225,0.0,0.0,0.0,0.0,2,1,0.0,0.0,1,60
0x0154d25120ed20a516fe43991702e7463c5a6f6e,503113.9514775702,0.0,0.0,5469704390156199.0,0.0,5,2,0.0,10871700882.260366,4,5614683
0x01552561469172eb5910ac83b35f96c92bac63d0,32684167023944.438,11370.47945243826,11404.72807800496,10445626540749.477,0.0,15,4,1.0030120652088559,0.31959286381987356,4,672444
0x01556c82b199759193e21b386b88e3b5e840cc51,2156136707053.0105,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,762526
0x0155d9e1e729fac583413952d6c4040c8d385584,1158216299357.4678,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x015644fd4f3a0fcef6cc22e25e846a6481777303,9896342011.517317,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,681208
0x0156f97eb31a8fd1bd26b19741256e77dca29305,14778598768056.773,0.0,0.0,0.0,0.0,3,1,0.0,0.0,3,1371016
0x01582c71b2bacb5b6db18c9d8aee84e8be032415,90164.03728732366,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0158e476ea323e78ef35ae5b490c26bcf0eb15ae,1.0832008974371772,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,49377322821238.945,56197907768879.875,56197907768879.875,49377326163768.47,0.0,6,4,1.0,1.0000000676936158,2,328593
0x015ac33ae866f442ee65b6e0f658132d30e3c673,513.7185288242465,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x015b0bb1bfad0437647e74776a7d649d2e3adebb,1628.2255797000012,744.3424624437994,744.3424624437994,1628.2255797000012,0.0,4,4,1.0,1.0,1,111
0x015befb758090caf23caf09dcdc107426bb1f07b,4974.48524001945,1954.6110356439915,1954.6125637002094,4974.487350911341,0.0,18,4,1.0000007817699736,1.0000004243437841,1,1350
0x015c03bc4c9aa817a6a6759552b809ff54890f19,1.011340297665332,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x015c78dd45b469a2ae94c93b426d283c2ee42849,29744610480.0001,4957435080.000016,0.0,0.0,0.0,2,2,0.0,0.0,1,0
0x015c7e4760e69bc13fb5cc0df66f0a3375d300ec,1.1088535890870475,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x015fc0f9a30b6353b6ea191d7c4ba6c8aade92d7,11365237938.343967,5682618957.804215,0.0,0.0,0.0,2,2,0.0,0.0,1,42
0x015fe88d0d4787574aaf5af64726252484365338,29691549301604.266,5820564656727.966,4467060229437.901,5863559087133.611,0.0,14,5,0.7674616627227816,0.19748242261028787,4,2787738
0x016005883a46adc829445c752df6e957dec2c7fa,1121730156774.264,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0160afff7a7a824429a8202995d03239d2d418fa,2.7651900935446704e+17,8102366036629274.0,7418393665151967.0,1.1155143268136178e+17,0.0,187,4,0.9155836247850077,0.40341325155828645,54,6037065
0x01615d8d53eb9aafcda15853286fdf8259368a68,0.0,0.0,7792634520060003.0,18667.19994427995,0.0,2,2,0.0,0.0,1,0
0x0161cd3a424b77adbc9f73d55dffaa1325ca9e4e,16755.082011294056,11758.680547322274,11734.740668391096,28482.312157887834,0.0,10,4,0.9979640675809813,1.6999207845529394,2,71602
0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,52.73702020239563,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,8279556
0x0161e9ea4f3aa829dd8721545c9d024ea4500258,62492313765.064156,4990010930.433909,0.0,0.0,0.0,2,2,0.0,0.0,1,0
0x01623c98f9651095d600f2ecb45dfa1072fc9589,11414944394.995674,2282988878.999135,0.0,0.0,0.0,2,2,0.0,0.0,1,86
0x01663114bff8c87677c61a4a20e62339cb15e58d,937510433215627.1,7845864164.254628,7199502835.459887,673012541471245.4,0.0,40,4,0.9176175733784008,0.7178720552077874,16,5542569
0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,3.6023287133436506e+17,1.1107100029075773e+17,1.5475133573210448e+17,4.3034218342684205e+17,0.0,28,4,1.393264986603181,1.1946221948951519,6,1180625
0x0167767e7ffabd6e9fe1f958535bf296622d4b21,1.2750926405955136e+16,110281010544417.28,26025.27586034434,28715.21522103857,0.0,71,4,2.359905457146884e-10,2.2520101133692956e-12,21,10356948
0x0167d3c422cc3a856f1f7cb750e75a8e5d7c9c5b,27305401469.91724,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x01680c4acff13811644c8ccb03227bd47d3fc208,15854237614.713926,2250.9558575093106,0.0,0.0,0.0,2,2,0.0,0.0,1,476
0x0168459886bd2aa322c18ed0b209887095afcacb,19831.483087057226,2983279381845005.0,3089640560092572.0,47085.1575218744,0.0,25,4,1.035652436340638,2.3742630500793935,16,4315771
0x0168ac98f0afa2df297e4d06c2c5187fc27b5689,162936362160.8802,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0168c572ebc7861f99733d04187609067cb0fcfb,1544288399143.2905,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x016948e86c3338bb0125ea7889e19b45c5357f26,11411119068.000023,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x016956ddbb3c7ad592283cb58cb9a6725bd847bf,2035050958080.458,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,433890
0x0169a86594f9de15b8add8d9250913848cbf17a6,2226129727292.424,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,628938
0x016a12805434a815a943c7c7251a483561d63fa3,11883.860088766483,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x016a1d022dbdf905526cf9e880c5e43eb13793af,158747468018983.22,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x016a42b47b051be2946a35fb72774e00a7b8e820,1063149736611289.2,301987610205.3238,1510.479022321133,1201629561252452.5,0.0,42,4,5.00179136916957e-09,1.130254299909397,19,5685444
0x016a5af54b2a9832ce8a594d3fc5af64ebd386f7,105920063676049.03,14964338684518.55,0.0,0.0,0.0,2,2,0.0,0.0,1,376
0x016a6738cdf51365f2f5e30c82931553e0a93262,215283356345266.22,30235926993524.652,25.88835227662537,75.82724241502179,0.0,35,4,8.562116280466491e-13,3.522206440028364e-13,15,5156343
0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,310799021922418.5,234914078769758.25,160724304353283.75,205624578090254.94,0.0,29,4,0.6841833626787917,0.6615998236364554,15,2956546
0x016d435511a27e309b599e2786429641843ce782,12668352116425.572,0.0,0.0,1376488953856.4827,0.0,7,2,0.0,0.10865572263907555,2,201951
0x016d4da7c7cd614cd50149a373873ff090b9782e,22730475876.687935,11365237938.343967,0.0,0.0,0.0,2,2,0.0,0.0,1,32
0x016e9e2497544790d71411911b187cbd26b43458,224834751.63633317,8640530.09849025,0.0,0.0,0.0,6,2,0.0,0.0,3,1990988
0x016ee55de225b15958c5b2f2cdd8c554621d2639,28490342955477.44,0.0,0.0,29833742545140.645,0.0,4,2,0.0,1.0471528051369043,3,2115146
0x016f6d3391e9a13928505ec4e6dfa9778e5b5ec7,1021323906304.9271,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x016fa60107319e33386641ae9002ea59706379d5,260662363.26510936,0.0,0.0,0.0,0.0,70,1,0.0,0.0,11,1917812
0x01700929e82848e2ee72fefd6420080e1625607c,2141.3273385317193,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x01708df7ee281fe5a8bf6a967b4fd8df8623e98b,75065586401374.98,23278.38269177235,23426.558738949836,29603.85718700728,0.0,50,4,1.0063653926967124,3.9437322222084214e-10,5,3053322
0x0170a247571e889d011327477b751f2e42c5baa4,1426389637.3356588,92715326.45656374,0.0,0.0,0.0,2,2,0.0,0.0,1,58
0x0170de25446302e7ff2e3093c6b77350dfd2b643,14597481649062.371,960783.6475481166,960783.6475481166,0.0,0.0,4,3,1.0,0.0,1,1010
0x01712ca1676c850698bd52ed3973d5cdca71fa67,1883451559732.4617,0.0,0.0,808.504857123004,0.0,2,2,0.0,4.292676670898027e-10,2,5914779
0x017154d1f2c228765c494da30c018fa48a09e1ad,5.053074836147247,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x017184a0829a54746706654e86eb7a6c5cafbf90,384934059164986.4,33804049650175.59,105.20384079708765,105.20384079708765,0.0,14,4,3.11216679320376e-12,2.7330353937840633e-13,5,1162882
0x01718c9eb7984abc907e5fd40f56cdab4ed5b0b2,3848873014010.396,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0171ed588582d1df472015623dcb426d0a1de431,3.4503793277435132e+16,20405.16510093975,16714.31648377321,8768270746160009.0,0.0,24,4,0.8191218449393208,0.2541248342075566,9,5834624
0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,1.0939297118855962,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x017252042524df387a7ed994d41d7bde44f4670a,4235820781910.1826,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,867367
0x0172e05392aba65366c4dbbb70d958bbf43304e4,49840988.70415108,0.0,0.0,48545706.34745576,0.0,16,2,0.0,0.9740117042142978,10,7728881
0x0173438096718b70015e2914e7773546851fdaff,260540952.49403718,0.0,0.0,0.0,0.0,72,1,0.0,0.0,11,1917730
0x017388b16dd5fea1af29059b7eb34849b0eb8dbc,243350572041441.12,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0173c24b53a892387b4a23ed706cbf9197f293fe,10027345244.54364,0.0,0.0,0.0,0.0,2,1,0.0,0.0,1,0
0x017423feb0aebc5f4f80496d2eb20e4498aec1df,100163894656.26236,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,10564098060830.484,2890.251623845603,2886.2564421538345,4312.350310542496,0.0,29,4,0.9986177045421213,4.0820809175672167e-10,5,1938331
0x017529cc3b9c5d967f303221d023ceb6253dc7f3,218837241501.01147,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x017583e73bfcdd8a7fe7bfd87f5174fa34c81a5e,1501375449138.1223,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0175b32dfc64088fe25f8a4d6291caa7ef5b909d,1130277510011.7666,226055502002.3533,0.0,0.0,0.0,2,2,0.0,0.0,1,54
0x0175c38d00a114bd29fbcaf832e7b1a21033644c,5.799965456021996e+16,109935.80537943936,6820.252475514701,4528.714951706909,0.0,30,5,0.0620385001226384,7.808175731468932e-14,19,8529400
0x01765501cdd20d174c1a6fd195c2e986135b6975,12759067353.368065,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0176b54c3989fa5b7bf27d0e5f1cc3d4ad56b044,12746.645024139907,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0176e840a1d7df604172fce139bb0a0e99834165,1034423963199.9723,0.0,0.0,0.0,0.0,3,1,0.0,0.0,2,628209
0x017715b9a71dabed2ddae0bbbb6b0896509c8212,1663.2034535803866,1201.0387608968115,0.0,1451.2779553664675,0.0,6,3,0.0,0.8725799313621517,3,1093878
0x01771a278c3fab69735aaeb38872469489e7716d,185231960760750.06,33079730587632.203,49896152504683.266,77337770450584.56,0.0,18,4,1.508360304582963,0.4175185002251088,5,944534
0x01772e50f13f21e6a278e692423c4d514837f9de,0.0,0.0,0.0,3976.5072757829234,0.0,1,1,0.0,0.0,1,0
0x01776c66ab49f137fd061e18d1611a8aa769b19d,489393.48293231515,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x01778ac80ba7740bd13dc4936fa746c7a0770d9c,1.1534503816611006,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0178217e241aa00787461cf044c69e8292c3863e,1305.8883864980219,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,241763
0x01784fd2a696eec23f901b9a5d9762d5e8d10af3,1.3083741951399029e+17,73946800760972.28,207160.08689568017,1.2305018510004413e+17,0.0,100,4,2.8014746380348524e-09,0.9404815958395336,34,10405563
0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,2.962176216074834e+17,152987267980296.12,50280611738674.8,1.1981194765114124e+16,0.0,261,4,0.3286587988822093,0.04044727217812298,47,4875245
0x01793c678e14c7158405158cb209b83fb2c09b41,2916636645711.1333,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,133949
0x0179c150e32d7054be23107b97ff8e2ae7c346d7,10094.806082839685,0.0,0.0,10094.806231042372,0.0,2,2,0.0,1.0000000146810832,1,16
0x0179e2f40016671fe0326ef241d0178ffbbe9e94,169827073955.4436,1493425371390.22,0.0,0.0,0.0,14,2,0.0,0.0,5,4273190
0x0179f665e46e456954f00d5475b306e613a9fcdb,22993.952926499624,0.0,0.0,11484.501039168821,0.0,3,2,0.0,0.4994574476115147,2,404974
0x017af4481e13023209f6c15f6cfdefff3c695534,3.3545782779276544e+16,20273.620631965412,0.0,0.0,0.0,19,2,0.0,0.0,10,3923972
0x017b176e25cf8685d25f085a8331fec5352a58ec,1.8516512691304576,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x017b3763b8a034f8655d46345e3eb42555e39064,141505.48121955318,2.0624229039532924e+16,2.0215075093688884e+16,142831.34028757777,0.0,13,4,0.9801614913672765,1.009369665800913,4,185542
0x017b4cca058ecf79937066adf44ddfa249a620fd,6.24842212035499e+16,102831057919423.12,3598754.4118119776,2.5668356783912508e+16,0.0,250,4,3.4996765419178196e-08,0.41079741876424664,74,7683955
0x017b69d5d9325f15c278a658a619a49bdb4d6665,249547833019782.03,247111422479606.1,3285.020210945043,4365.882242419325,0.0,47,4,1.3293680146315993e-11,1.7495171925909832e-11,6,5431459
0x017b93259518cc28f53284ec81f7084575ba8699,10.020916610535853,7.021283886725333,6.978362061502911,9.962407234121107,0.0,4,4,0.9938868979071518,0.9941612749922268,3,2372768
0x017b9472e9dd28e7c11822603b9d2eeb41037165,7663.0162497126785,0.0,0.0,0.0,0.0,2,1,0.0,0.0,1,40
0x017c3ce152fd7d144cf74cc87e1d7c7cf15928c1,1006616.3275141832,100661.63275141832,0.0,0.0,0.0,2,2,0.0,0.0,1,18
0x017c4d3aff4d726da43846579fe49c3646abd6a6,3499010044936025.0,995.6397632174613,999.8085640039731,3158473220646374.0,0.0,9,4,1.004187057347971,0.9026762370166681,2,175610
0x017c536b11211d47ff4752c141f1e62ea16a4a5d,1.6397625747615504e+16,2700697530803353.5,2556582890646353.0,1.3108249208263568e+16,0.0,124,4,0.9466379931431522,0.799399218522214,33,9529273
0x017d08868e2ddbf4d2b28171457c1ce6976fe212,6324135990791040.0,5080.780962194112,124634073305402.1,4669987828996947.0,0.0,62,5,24530495259.055496,0.7384388690877617,27,7081041
0x017d0b1933cc52fbb03bf16e5e1041f7179eda71,36600839921.62886,5017696825.94663,0.0,0.0,0.0,2,2,0.0,0.0,1,0
0x017d0c0429922121cf25b4abe519d64b953b9b72,1436928990.9246407,136508254.13784087,0.0,0.0,0.0,2,2,0.0,0.0,1,502
0x017d420ea23d57b49705e4d36bdfcb81ab4e82b5,1.1056277532161272,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x017d8a64a8cfc0e15d20bb9aa7a86165b784a4d2,4810.9430766050955,500.055488541656,500.05944566754124,4811.019218775009,0.0,4,4,1.0000079133735673,1.0000158268698467,1,96
0x017d942c5f14069d512017568814bb4edb871729,1450343458238.6929,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x017d9ed24bff6f17e12a70a952f778c7bdb6bfd5,1.127613228691909,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x017e019d6344b47854635ee87f728831260c87b5,59038861024874.26,400612803231.5762,489.77946829933086,58726335249528.75,0.0,40,4,1.2225756749372073e-09,0.9947064396243377,4,780298
0x017e2a9de4d669a21084a6d2014b38a5e2863643,262717787348284.53,144684737533280.34,0.0,0.0,0.0,9,2,0.0,0.0,1,1058
0x017f1e8b5ef8d86d279ba8ae5120694006a18001,4521.9621305447035,3519.241886311175,3502.3917574803586,817563.9569136656,0.0,6,4,0.9952120003753199,180.79849704871015,2,1947015
0x017f8a86bc732b517e04a8e6cbb5ad22b899e4ba,0.0,0.0,0.0,547.1011287476275,0.0,1,1,0.0,0.0,1,0
0x017f9dc0e2d0a123bf03a3c7ec27f898b70d8ded,8759398420175323.0,70061380999959.21,70155365048434.25,8301778580526590.0,0.0,141,4,1.0013414529821372,0.9477567045478024,29,8491348
0x017fe812df7bea272511a47955099a9e8d20282e,1.0185870709514816e+16,10023.68235646499,6031.749444748084,11936.09421999863,0.0,10,4,0.6017498590084289,1.1718285613864013e-12,4,343988
0x017fe9a4c15da854133d4fd220948ac084f8ae14,94907148714416.84,12361990926410.498,0.0,0.0,0.0,3,2,0.0,0.0,1,6984
0x018037f8fa6a91dda30b919de140e1bab5b969a9,335.9205894010808,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0180a2047666c6e8a99e6c9a8d001bbc47208df5,60452227386.30976,5030314426.949505,0.0,0.0,0.0,2,2,0.0,0.0,1,0
0x0180af6a237c41c8a0b5297a0fdb8ad1d76e4c92,994583454957.2543,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x01812580ff18cdaa3e9b3cdaa81496cd98d3f56f,2.0176466583412316e+16,551556250134995.3,29824516019908.6,1.9607217954903732e+16,0.0,237,4,0.054073389636340716,0.9717865055233913,62,7919032
0x01816f1a627dd1231b4d47c93362aec467aba32b,41689110364001.516,0.0,0.0,133237034708175.66,0.0,3,2,0.0,3.1959673292339104,3,389314
0x0181fb8d39d57383731eb0482249e780de07abde,11786.397196000005,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0183a86573f2daf8f5d1f31b9d3c82631345630f,29772421898.40008,4608734040.000012,0.0,0.0,0.0,2,2,0.0,0.0,1,0
0x0183b5764427bc889109b2d2039690e1d90987f9,1992139127348821.2,605.6102984664999,0.0,0.0,0.0,2,2,0.0,0.0,1,376
0x018423caf5f8ecafb391edf7c4540802981cd0fa,1016207754166.2928,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0184df2afb9845c27504419ac7d5efccae41b951,5375449548267192.0,4002.6512694967782,1002.3472906573321,2513.0709689095556,0.0,12,4,0.25042083938113086,4.675089862427709e-13,5,7072683
0x0185080e4a3cc98dcd527719ca0dac91075725ae,1877089095465576.8,0.0,0.0,1902054835049510.2,0.0,6,2,0.0,1.0133002421910833,4,3631344
0x0185326b75f0e915a7518b9f5dce248c09226935,1111211616233.3289,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,685641
0x0185c3dd9f48bfaea84a637c769840f5c3bdb658,0.0,0.0,0.0,1194329.1409161547,0.0,14,1,0.0,0.0,5,4468473
0x0185e80948461135faabd6d01fe4afa8586fe6c4,1.8579245666224367,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x018650dae189c5083dcbec8ae1edcf8b83e08380,4563790981731.898,1204.274897104012,1202.7854166349352,6003.257357719676,0.0,19,4,0.9987631723681539,1.315410232797629e-09,4,1434021
0x0186d975cfe19772e58f4d314a52984b31a2cbeb,3.0393976253701997e+17,15363875090382.12,354646.12836407707,2.13472584050518e+17,0.0,116,4,2.3083117135343527e-08,0.7023516181911769,23,8904012
0x0187cd7fa0f5f10661e12be1538611de29bc6f77,87110464708264.84,46737183392300.81,3.0026077206779203,339.7850350054593,0.0,12,4,6.42445158809581e-14,3.900622458431464e-12,2,249863
0x0188470b85e116ba8a7a42a71a8d67229f44e7ad,101992469918534.25,142.94988039558044,0.0,0.0,0.0,11,2,0.0,0.0,5,1873160
0x01884fdcd3a66259cfa65a20bebe3db9f24d97b2,10135.68032293223,0.0,0.0,10135.680434266726,0.0,2,2,0.0,1.0000000109844127,1,12
0x0188946f1b60fa1af2e53bf2f4dc0a0670c631f0,169402633849.22723,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0188e83acb7f9e765bdd3e5cf7937d3d9e1c2879,3.355431340509117,0.0,0.0,0.0,0.0,3,1,0.0,0.0,3,471556
0x0188f8b6f58aec2e47c1ba1fc38b9978273de931,93865774221688.19,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0188f96b20d00a3ab9d19b8aa91988b720294ce3,15854237614.713926,2250.9558575093106,0.0,0.0,0.0,2,2,0.0,0.0,1,564
0x01894ddf668719ae49d364e6c77d21cfa3926ac6,231743279468.31567,47365421992.085625,0.0,0.0,0.0,6,3,0.0,0.0,4,4539486
0x018a26884caafb6a420d3de9541cf924178783de,1312643940145.0347,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x018a5329c9b24f31bff452166c73369354ae71a6,250711602.19560084,0.0,0.0,0.0,0.0,67,1,0.0,0.0,11,1917852
0x018a6ad6ef7642a5bfdc470a2e1cdebec1e41045,1104830719169.5122,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x018aae0cbe0aff89e183a7f1f0b34b308561b049,27190271959.20005,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x018ba7d4c044254f4ae94652b09c790baf7db3ca,1.769876223210484e+16,32729.008214161142,10510074668106.314,1.6435804246096152e+16,0.0,31,4,321124141.59738666,0.9286414513373294,9,5858368
0x018bde66f5b0a1a992a40d6f75dee3c5a29f25c9,53480038344.86024,5021408717.481429,0.0,0.0,0.0,2,2,0.0,0.0,1,0
0x018bf5774c55789146bac375e052f826294ecb06,301646107148880.5,183941919018750.22,183416569631803.94,303174094482066.8,0.0,6,4,0.9971439387511624,1.0050654966100132,2,260298
0x018d48fd560a59dab8b345917330a468f04cbc2b,188818000000010.84,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,541161
0x018e1ba194311b98a6e92b6b2650ed2dd4a90cf9,2390.5431530400047,696.6551029200015,696.6551029200015,2390.5431530400047,0.0,4,4,1.0,1.0,1,70
0x018e2339fe910022db81f0df861ff792d406cf3d,1.1809223807367608e+16,14836295952000.008,271319.905617276,6484494749588065.0,0.0,87,4,1.8287577067421648e-08,0.5491042303341291,29,9330216
0x018ed52cf0254857c3d2cd4ad06a673c56eca644,5.723594980636975e+16,4.752513127057808e+16,4.403359030305382e+16,4.515900788134002e+16,0.0,141,4,0.9265327443780086,0.788997265426952,36,6041292
0x018fe0518c0a46855801280950fe0cc98ac96a77,99431.87225064216,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x01905431efb225a63b873d8fa6f98b067df4a924,99569.89840298088,0.0,0.0,0.0,0.0,2,1,0.0,0.0,2,528573
0x0191c087cbf29aa1103c1010c470743264a052b1,10016389465.626236,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x019218cb876c7e22a903ca74c0b62ec90344920d,5295.915151583151,3990.1723164372465,1110.20683712625,1110.20683712625,0.0,28,4,0.2782353114307439,0.209634558966521,3,3787177
0x019271b315e55cd40d409ef21ede9c3b61646736,183025156860323.03,134977560043960.52,72372151156468.6,119494089327265.64,0.0,25,4,0.536179133278879,0.6528834143737869,3,293752
0x019287e476e382e9b733e089cb205b4dd255902a,53.43114767234561,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x019315575492be540e0d56306948b3180fe39788,112930727218.28444,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0193960db1204a3c0882225576c92b95af25092e,1461030204909.5608,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0
0x0193caf8a49dba421bca7d16eebd0e7dff9c559b,835.2191763645494,72770266136700.05,71437802121314.2,0.0,0.0,3,3,0.9816894442452252,0.0,2,403421
0x0193d4e60ad8eb4f9546ef607237277b82d5c5b0,133.15084456308443,0.0,0.0,133.15085079002813,0.0,2,2,0.0,1.0000000467660848,1,54
0x0194d076503771b976a062c4cde310b13d3e9960,3.7454755956927864e+16,190738.22022822502,176083.54667776715,1.2212030131323036e+16,0.0,42,4,0.9231686573727959,0.32604751571113155,25,8471160
0x0194f6b2cd2061b50169ee2c81cd95f982cc0a05,274.43497174071973,80.02925973094656,80.0070906690618,85.04750732870704,0.0,12,4,0.9997229880426322,0.3099003993159374,5,5383537
0x01952760a2f72cfa13b3557b6e015b40126961c0,4976818232794298.0,4199.3444491700675,4246.936534086696,9054898946698904.0,0.0,53,4,1.0113332177183119,1.8194152414553657,7,1457335
0x01952b83f4fbb1fdd4bf11087638f0821175f7b4,635467567305414.4,210.06084085249424,210.2906056523874,296345471712168.8,0.0,21,4,1.0010938012004555,0.46634240197146226,7,6889517
0x019565863a1d126ace10976692665a0d5e3b57da,0.0,0.0,0.0,97.28419341828065,0.0,1,1,0.0,0.0,1,0
0x0196745e37b3e8ddb99be16b065bb482768ef3d2,19405035237410.945,5341683191319.45,0.0,0.0,0.0,10,2,0.0,0.0,4,5781142
